date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,temperature,rain_p_h,clouds_all,weather_type,weather_description,traffic_volume
2014-02-17 09:00:00,None,213,76,2,250,9,267.4,0.0,90,Clouds,overcast clouds,2778
2014-02-17 10:00:00,None,220,83,3,230,3,267.92,0.0,90,Clouds,overcast clouds,2606
2014-02-17 11:00:00,None,132,76,5,230,7,269.15,0.0,90,Clouds,overcast clouds,2643
2014-02-17 12:00:00,None,295,64,6,230,7,269.4,0.0,90,Clouds,overcast clouds,2965
2014-02-17 13:00:00,None,285,59,6,230,7,269.9,0.0,90,Clouds,overcast clouds,3306
2014-02-17 14:00:00,None,253,65,9,230,8,270.65,0.0,90,Clouds,overcast clouds,3721
2014-02-17 15:00:00,None,259,60,8,240,1,271.15,0.0,90,Clouds,overcast clouds,4051
2014-02-17 16:00:00,None,152,61,10,240,8,271.53,0.0,90,Clouds,overcast clouds,4344
2014-02-17 17:00:00,None,258,56,11,240,2,271.3,0.0,90,Clouds,overcast clouds,4282
2014-02-17 18:00:00,None,76,61,8,240,3,269.52,0.0,40,Clouds,scattered clouds,3306
2014-02-17 19:00:00,None,131,57,11,290,2,267.51,0.0,1,Clear,sky is clear,2465
2014-02-17 20:00:00,None,244,61,12,280,1,265.13,0.0,1,Clear,sky is clear,2284
2014-02-17 21:00:00,None,291,61,11,310,4,264.01,0.0,1,Clear,sky is clear,1908
2014-02-17 22:00:00,None,229,60,11,310,9,263.89,0.0,1,Clear,sky is clear,1298
2014-02-17 23:00:00,None,135,55,8,300,6,264.27,0.0,1,Clear,sky is clear,895
2014-02-18 00:00:00,None,271,46,10,300,2,266.16,0.0,1,Clear,sky is clear,511
2014-02-18 01:00:00,None,247,54,10,310,1,267.16,0.0,40,Clouds,scattered clouds,339
2014-02-18 02:00:00,None,41,54,10,320,5,267.53,0.0,90,Clouds,overcast clouds,269
2014-02-18 03:00:00,None,212,53,10,320,7,267.4,0.0,75,Clouds,broken clouds,365
2014-02-18 04:00:00,None,282,48,7,320,4,267.4,0.0,40,Clouds,scattered clouds,795
2014-02-18 05:00:00,None,183,53,7,320,2,267.78,0.0,20,Clouds,few clouds,2686
2014-02-18 06:00:00,None,247,52,6,330,7,267.15,0.0,1,Clear,sky is clear,5221
2014-02-18 07:00:00,None,119,52,7,320,4,266.77,0.0,20,Clouds,few clouds,5995
2014-02-18 08:00:00,None,80,57,5,320,8,267.32,0.0,20,Clouds,few clouds,5400
2014-02-18 09:00:00,None,153,52,5,320,2,269.9,0.0,20,Clouds,few clouds,5551
2014-02-18 10:00:00,None,215,62,3,310,8,272.16,0.0,40,Clouds,scattered clouds,4220
2014-02-18 11:00:00,None,250,57,5,330,1,274.29,0.0,75,Clouds,broken clouds,4620
2014-02-18 12:00:00,None,100,52,3,340,1,275.4,0.0,75,Clouds,broken clouds,4765
2014-02-18 13:00:00,None,167,57,0,0,2,276.52,0.0,75,Clouds,broken clouds,4775
2014-02-18 14:00:00,None,216,52,1,310,4,277.15,0.0,75,Clouds,broken clouds,5190
2014-02-18 15:00:00,None,66,44,0,0,6,278.27,0.0,40,Clouds,scattered clouds,5783
2014-02-18 16:00:00,None,65,40,2,310,3,278.27,0.0,75,Clouds,broken clouds,6395
2014-02-18 17:00:00,None,176,40,2,280,8,277.0,0.0,90,Clouds,overcast clouds,6388
2014-02-18 18:00:00,None,136,37,1,190,2,276.43,0.0,90,Clouds,overcast clouds,4877
2014-02-18 19:00:00,None,27,37,0,0,4,275.57,0.0,75,Clouds,broken clouds,3421
2014-02-18 20:00:00,None,84,40,1,170,9,274.57,0.0,75,Clouds,broken clouds,2985
2014-02-18 21:00:00,None,287,40,2,200,5,273.27,0.0,40,Clouds,scattered clouds,2640
2014-02-18 22:00:00,None,268,44,3,220,2,272.39,0.0,1,Clear,sky is clear,1608
2014-02-18 23:00:00,None,33,53,2,210,5,271.52,0.0,1,Clear,sky is clear,939
2014-02-19 00:00:00,None,76,53,1,180,1,270.4,0.0,1,Clear,sky is clear,527
2014-02-19 01:00:00,None,132,57,2,160,1,270.02,0.0,1,Clear,sky is clear,340
2014-02-19 02:00:00,None,296,57,2,140,2,268.77,0.0,1,Clear,sky is clear,259
2014-02-19 03:00:00,None,62,63,3,140,7,267.72,0.0,1,Clear,sky is clear,389
2014-02-19 04:00:00,None,130,63,2,130,6,267.77,0.0,1,Clear,sky is clear,802
2014-02-19 05:00:00,None,195,58,3,130,6,267.15,0.0,1,Clear,sky is clear,2712
2014-02-19 06:00:00,None,296,57,2,130,5,265.89,0.0,1,Clear,sky is clear,5516
2014-02-19 07:00:00,None,253,57,3,120,6,265.14,0.0,1,Clear,sky is clear,6158
2014-02-19 08:00:00,None,85,63,3,120,6,265.89,0.0,1,Clear,sky is clear,5947
2014-02-19 09:00:00,None,93,57,2,140,3,268.52,0.0,1,Clear,sky is clear,5025
2014-02-19 10:00:00,None,156,58,3,140,6,270.57,0.0,1,Clear,sky is clear,4317
2014-02-19 11:00:00,None,14,58,4,130,7,272.15,0.0,20,Clouds,few clouds,4682
2014-02-19 12:00:00,None,110,64,4,120,2,274.78,0.0,20,Clouds,few clouds,4815
2014-02-19 13:00:00,None,109,64,4,130,8,275.72,0.0,40,Clouds,scattered clouds,5072
2014-02-19 14:00:00,None,182,65,4,140,4,276.29,0.0,75,Clouds,broken clouds,5308
2014-02-19 15:00:00,None,117,84,2,140,4,276.43,0.0,75,Clouds,broken clouds,5928
2014-02-19 16:00:00,None,279,84,2,170,1,276.86,0.0,90,Clouds,overcast clouds,6660
2014-02-19 17:00:00,None,37,78,3,180,9,276.58,0.0,90,Clouds,overcast clouds,6438
2014-02-19 18:00:00,None,254,78,4,240,4,276.4,0.0,90,Clouds,overcast clouds,4850
2014-02-19 19:00:00,None,274,72,2,250,7,275.77,0.0,75,Clouds,broken clouds,3621
2014-02-19 20:00:00,None,47,72,3,300,8,275.4,0.0,75,Clouds,broken clouds,2917
2014-02-19 21:00:00,None,102,72,3,300,3,275.03,0.0,75,Clouds,broken clouds,2625
2014-02-19 22:00:00,None,162,78,3,310,5,275.28,0.0,90,Clouds,overcast clouds,1877
2014-02-19 23:00:00,None,57,72,2,310,4,275.41,0.0,90,Clouds,overcast clouds,1118
2014-02-20 00:00:00,None,139,72,3,320,5,275.87,0.0,90,Clouds,overcast clouds,605
2014-02-20 01:00:00,None,15,66,5,320,5,275.65,0.0,90,Clouds,overcast clouds,338
2014-02-20 02:00:00,None,70,66,6,320,9,274.9,0.0,75,Clouds,broken clouds,279
2014-02-20 03:00:00,None,267,65,5,320,6,274.4,0.0,75,Clouds,broken clouds,385
2014-02-20 04:00:00,None,278,65,5,320,8,273.9,0.0,75,Clouds,broken clouds,846
2014-02-20 05:00:00,None,254,71,6,330,2,273.52,0.0,75,Clouds,broken clouds,2706
2014-02-20 06:00:00,None,17,65,6,310,5,273.15,0.0,75,Clouds,broken clouds,5621
2014-02-20 07:00:00,None,274,70,7,330,5,272.77,0.0,90,Clouds,overcast clouds,6132
2014-02-20 08:00:00,None,160,64,7,320,7,273.43,0.0,90,Clouds,overcast clouds,4912
2014-02-20 09:00:00,None,209,70,4,320,1,274.0,0.0,90,Clouds,overcast clouds,4571
2014-02-20 10:00:00,None,277,64,7,320,6,274.58,0.0,90,Clouds,overcast clouds,4021
2014-02-20 11:00:00,None,226,58,6,320,2,274.43,0.0,90,Clouds,overcast clouds,4380
2014-02-20 12:00:00,None,219,58,5,320,4,274.65,0.0,90,Clouds,overcast clouds,4511
2014-02-20 13:00:00,None,180,53,5,330,2,274.27,0.0,90,Clouds,overcast clouds,4268
2014-02-20 14:00:00,None,110,53,5,330,9,273.9,0.0,90,Clouds,overcast clouds,4547
2014-02-20 15:00:00,None,69,54,6,310,3,273.87,0.0,90,Clouds,overcast clouds,4513
2014-02-20 16:00:00,None,38,49,5,300,6,273.87,0.0,90,Clouds,overcast clouds,3562
2014-02-20 17:00:00,None,162,49,7,330,5,273.73,0.0,90,Clouds,overcast clouds,2657
2014-02-20 18:00:00,None,75,49,5,310,8,273.44,0.0,90,Clouds,overcast clouds,1961
2014-02-20 19:00:00,None,248,49,5,320,3,273.01,0.0,90,Clouds,overcast clouds,1437
2014-02-20 20:00:00,None,14,49,6,300,5,272.0,0.0,90,Clouds,overcast clouds,1376
2014-02-20 21:00:00,None,133,49,6,320,5,270.28,0.0,90,Clouds,overcast clouds,1415
2014-02-20 22:00:00,None,104,49,5,320,9,266.71,0.0,90,Clouds,overcast clouds,1060
2014-02-20 23:00:00,None,14,49,5,310,3,265.14,0.0,90,Clouds,overcast clouds,817
2014-02-21 00:00:00,None,94,53,5,300,7,263.9,0.0,90,Clouds,overcast clouds,415
2014-02-21 01:00:00,None,249,53,4,330,1,263.15,0.0,90,Clouds,overcast clouds,289
2014-02-21 02:00:00,None,58,53,5,310,5,262.32,0.0,90,Clouds,overcast clouds,218
2014-02-21 03:00:00,None,35,57,5,310,4,261.9,0.0,90,Clouds,overcast clouds,311
2014-02-21 04:00:00,None,107,57,5,310,7,261.02,0.0,90,Clouds,overcast clouds,611
2014-02-21 05:00:00,None,279,57,5,310,5,260.65,0.0,90,Clouds,overcast clouds,1780
2014-02-21 06:00:00,None,283,63,4,320,2,259.59,0.0,90,Clouds,overcast clouds,2947
2014-02-21 07:00:00,None,245,57,4,320,9,259.31,0.0,90,Clouds,overcast clouds,3178
2014-02-21 08:00:00,None,218,62,3,300,7,258.85,0.0,40,Clouds,scattered clouds,1996
2014-02-21 09:00:00,None,34,62,3,300,8,258.9,0.0,90,Clouds,overcast clouds,1464
2014-02-21 10:00:00,None,142,62,3,260,1,259.82,0.0,90,Clouds,overcast clouds,1741
2014-02-21 11:00:00,None,190,62,3,300,5,260.39,0.0,40,Clouds,scattered clouds,1244
2014-02-21 12:00:00,None,94,57,5,320,4,261.15,0.0,40,Clouds,scattered clouds,2464
2014-02-21 13:00:00,None,255,52,3,320,6,261.72,0.0,40,Clouds,scattered clouds,2761
2014-02-21 14:00:00,None,48,53,4,280,6,262.43,0.0,40,Clouds,scattered clouds,3179
2014-02-21 15:00:00,None,260,44,0,0,8,263.15,0.0,40,Clouds,scattered clouds,3429
2014-02-21 16:00:00,None,123,49,4,230,8,263.43,0.0,20,Clouds,few clouds,3560
2014-02-21 17:00:00,None,276,45,3,250,4,263.86,0.0,20,Clouds,few clouds,3361
2014-02-21 18:00:00,None,111,45,4,270,5,263.14,0.0,1,Clear,sky is clear,2800
2014-02-21 19:00:00,None,236,54,4,280,6,263.14,0.0,1,Clear,sky is clear,2322
2014-02-21 20:00:00,None,263,54,5,280,4,263.14,0.0,1,Clear,sky is clear,1870
2014-02-21 21:00:00,None,236,54,3,270,2,263.43,0.0,1,Clear,sky is clear,1843
2014-02-21 22:00:00,None,258,59,2,280,2,262.77,0.0,1,Clear,sky is clear,1684
2014-02-21 23:00:00,None,290,64,3,290,8,261.77,0.0,1,Clear,sky is clear,1165
2014-02-22 00:00:00,None,167,64,3,310,1,261.27,0.0,1,Clear,sky is clear,705
2014-02-22 01:00:00,None,11,64,2,310,5,260.77,0.0,1,Clear,sky is clear,437
2014-02-22 02:00:00,None,221,70,2,290,5,260.27,0.0,1,Clear,sky is clear,340
2014-02-22 03:00:00,None,45,63,2,310,3,259.64,0.0,1,Clear,sky is clear,300
2014-02-22 04:00:00,None,46,69,2,320,4,259.02,0.0,1,Clear,sky is clear,327
2014-02-22 05:00:00,None,267,69,1,290,2,258.52,0.0,1,Clear,sky is clear,647
2014-02-22 06:00:00,None,249,76,1,240,2,257.89,0.0,1,Clear,sky is clear,1128
2014-02-22 07:00:00,None,100,69,0,0,2,257.39,0.0,1,Clear,sky is clear,1718
2014-02-22 08:00:00,None,105,83,2,230,5,257.4,0.0,1,Clear,sky is clear,1797
2014-02-22 09:00:00,None,196,76,0,0,4,258.65,0.0,20,Clouds,few clouds,2667
2014-02-22 10:00:00,None,269,83,0,0,2,259.77,0.0,20,Clouds,few clouds,2775
2014-02-22 11:00:00,None,228,76,0,0,7,260.9,0.0,20,Clouds,few clouds,3144
2014-02-22 12:00:00,None,204,76,0,0,6,261.77,0.0,20,Clouds,few clouds,3397
2014-02-22 13:00:00,None,55,64,0,0,5,262.43,0.0,20,Clouds,few clouds,3401
2014-02-22 14:00:00,None,74,64,0,0,9,263.27,0.0,20,Clouds,few clouds,3651
2014-02-22 15:00:00,None,236,59,3,170,8,263.4,0.0,20,Clouds,few clouds,3613
2014-02-22 16:00:00,None,65,54,2,150,7,263.15,0.0,20,Clouds,few clouds,3567
2014-02-22 17:00:00,None,213,50,3,170,3,262.77,0.0,20,Clouds,few clouds,3366
2014-02-22 18:00:00,None,44,50,4,150,7,261.86,0.0,1,Clear,sky is clear,3206
2014-02-22 19:00:00,None,128,55,3,160,4,261.02,0.0,1,Clear,sky is clear,2638
2014-02-22 20:00:00,None,247,60,3,140,9,260.52,0.0,1,Clear,sky is clear,2686
2014-02-22 21:00:00,None,110,60,3,130,2,260.14,0.0,1,Clear,sky is clear,3075
2014-02-22 22:00:00,None,288,65,3,140,5,260.15,0.0,1,Clear,sky is clear,2418
2014-02-22 23:00:00,None,234,77,3,130,9,259.64,0.0,1,Clear,sky is clear,1609
2014-02-23 00:00:00,None,53,77,3,140,2,259.27,0.0,1,Clear,sky is clear,1084
2014-02-23 01:00:00,None,10,77,3,150,1,258.27,0.0,1,Clear,sky is clear,812
2014-02-23 02:00:00,None,228,77,4,140,9,257.64,0.0,1,Clear,sky is clear,570
2014-02-23 03:00:00,None,225,71,3,150,3,257.02,0.0,1,Clear,sky is clear,356
2014-02-23 04:00:00,None,149,77,3,130,9,257.0,0.0,1,Clear,sky is clear,290
2014-02-23 05:00:00,None,285,77,3,140,5,256.15,0.0,1,Clear,sky is clear,456
2014-02-23 06:00:00,None,121,84,3,130,3,256.15,0.0,1,Clear,sky is clear,768
2014-02-23 07:00:00,None,252,84,2,130,9,255.52,0.0,1,Clear,sky is clear,930
2014-02-23 08:00:00,None,15,84,2,100,9,256.29,0.0,1,Clear,sky is clear,1636
2014-02-23 09:00:00,None,286,78,2,50,9,258.3,0.0,1,Clear,sky is clear,2344
2014-02-23 10:00:00,None,112,78,3,90,7,259.9,0.0,1,Clear,sky is clear,2875
2014-02-23 11:00:00,None,79,78,2,50,1,261.7,0.0,1,Clear,sky is clear,3262
2014-02-23 12:00:00,None,196,72,2,60,1,262.56,0.0,1,Clear,sky is clear,3597
2014-02-23 13:00:00,None,167,78,1,50,4,263.71,2.03,1,Rain,moderate rain,3754
2014-02-23 14:00:00,None,147,72,2,80,9,264.31,0.0,1,Clear,sky is clear,3861
2014-02-23 15:00:00,None,266,66,2,60,8,264.57,0.0,1,Clear,sky is clear,3888
2014-02-23 16:00:00,None,92,61,3,50,9,264.3,0.0,1,Clear,sky is clear,3731
2014-02-23 17:00:00,None,83,61,4,30,8,263.77,0.0,1,Clear,sky is clear,3632
2014-02-23 18:00:00,None,23,66,3,39,3,262.39,0.0,1,Clear,sky is clear,3033
2014-02-23 19:00:00,None,140,88,2,77,9,261.75,0.0,1,Clear,sky is clear,2596
2014-02-23 20:00:00,None,205,86,2,72,2,261.11,0.0,1,Clear,sky is clear,2222
2014-02-23 21:00:00,None,177,72,3,68,5,260.72,0.0,1,Clear,sky is clear,1811
2014-02-23 22:00:00,None,221,72,2,63,7,260.09,0.0,1,Clear,sky is clear,1445
2014-02-23 23:00:00,None,216,61,3,60,6,259.5,0.0,1,Clear,sky is clear,2017
2014-02-24 00:00:00,None,144,61,3,60,3,258.67,0.0,1,Clear,sky is clear,516
2014-02-24 01:00:00,None,117,61,3,60,2,257.92,0.0,1,Clear,sky is clear,309
2014-02-24 02:00:00,None,268,61,2,40,5,256.77,0.0,1,Clear,sky is clear,231
2014-02-24 03:00:00,None,128,61,3,40,6,256.14,0.0,1,Clear,sky is clear,353
2014-02-24 04:00:00,None,228,66,2,60,1,255.78,0.0,1,Clear,sky is clear,889
2014-02-24 05:00:00,None,174,61,2,70,8,254.82,0.0,1,Clear,sky is clear,3154
2014-02-24 06:00:00,None,163,66,0,0,4,254.73,0.0,1,Clear,sky is clear,5024
2014-02-24 07:00:00,None,34,66,2,70,6,253.77,0.0,40,Clouds,scattered clouds,4578
2014-02-24 08:00:00,None,52,72,2,70,4,254.69,0.0,20,Clouds,few clouds,4132
2014-02-24 09:00:00,None,124,72,3,50,3,256.03,0.0,20,Clouds,few clouds,5154
2014-02-24 10:00:00,None,53,72,3,50,6,257.16,0.0,20,Clouds,few clouds,4161
2014-02-24 11:00:00,None,221,72,4,80,8,258.74,0.0,40,Clouds,scattered clouds,4194
2014-02-24 12:00:00,None,294,66,4,100,7,260.2,0.0,75,Clouds,broken clouds,4500
2014-02-24 13:00:00,None,247,61,1,80,2,261.31,0.0,75,Clouds,broken clouds,4516
2014-02-24 14:00:00,None,235,57,3,120,6,261.91,0.0,75,Clouds,broken clouds,4662
2014-02-24 15:00:00,None,227,57,5,110,3,261.9,0.0,90,Clouds,overcast clouds,5269
2014-02-24 16:00:00,None,255,57,4,110,6,262.01,0.0,90,Clouds,overcast clouds,5983
2014-02-24 17:00:00,None,146,57,4,80,7,261.67,0.0,90,Clouds,overcast clouds,5829
2014-02-24 18:00:00,None,287,53,4,90,7,261.06,0.0,90,Clouds,overcast clouds,4135
2014-02-24 19:00:00,None,79,57,4,120,3,260.95,0.0,90,Clouds,overcast clouds,2816
2014-02-24 20:00:00,None,15,57,4,160,3,260.11,0.0,90,Clouds,overcast clouds,2398
2014-02-24 21:00:00,None,164,62,3,150,1,259.86,0.0,90,Clouds,overcast clouds,2032
2014-02-24 22:00:00,None,265,67,2,170,6,259.26,0.0,90,Clouds,overcast clouds,1359
2014-02-24 23:00:00,None,131,62,2,0,9,258.38,0.0,90,Clouds,overcast clouds,855
2014-02-25 00:00:00,None,127,67,3,150,3,257.11,0.0,75,Clouds,broken clouds,471
2014-02-25 01:00:00,None,90,67,4,170,8,255.32,0.0,1,Clear,sky is clear,293
2014-02-25 02:00:00,None,145,72,3,150,6,254.12,0.0,1,Clear,sky is clear,244
2014-02-25 03:00:00,None,40,72,4,150,9,253.27,0.0,1,Clear,sky is clear,369
2014-02-25 04:00:00,None,188,66,5,150,7,253.14,0.0,1,Clear,sky is clear,864
2014-02-25 05:00:00,None,103,78,3,150,5,252.27,0.0,1,Clear,sky is clear,2583
2014-02-25 06:00:00,None,91,72,4,150,7,251.29,0.0,1,Clear,sky is clear,5034
2014-02-25 07:00:00,None,189,72,5,150,2,251.27,0.0,1,Clear,sky is clear,5156
2014-02-25 08:00:00,None,258,72,6,160,2,251.77,0.0,1,Clear,sky is clear,4490
2014-02-25 09:00:00,None,250,72,5,160,2,253.4,0.0,1,Clear,sky is clear,5052
2014-02-25 10:00:00,None,174,67,5,160,6,255.26,0.0,1,Clear,sky is clear,4317
2014-02-25 11:00:00,None,295,79,6,140,8,255.92,0.0,1,Clear,sky is clear,4225
2014-02-25 12:00:00,None,39,68,6,160,2,257.14,0.0,1,Clear,sky is clear,4570
2014-02-25 13:00:00,None,176,79,6,160,4,257.78,0.0,1,Clear,sky is clear,4700
2014-02-25 14:00:00,None,292,73,6,150,1,258.22,0.0,20,Clouds,few clouds,5028
2014-02-25 15:00:00,None,211,73,8,160,8,258.38,0.0,1,Clear,sky is clear,5668
2014-02-25 16:00:00,None,103,73,6,150,6,257.94,0.0,20,Clouds,few clouds,6326
2014-02-25 17:00:00,None,24,79,6,160,8,257.36,0.0,20,Clouds,few clouds,6194
2014-02-25 18:00:00,None,57,73,4,160,2,256.47,0.0,20,Clouds,few clouds,4452
2014-02-25 19:00:00,None,160,79,4,150,5,255.45,0.0,1,Clear,sky is clear,3128
2014-02-25 20:00:00,None,123,79,4,150,3,254.75,0.0,1,Clear,sky is clear,2827
2014-02-25 21:00:00,None,23,85,3,140,5,253.52,0.0,1,Clear,sky is clear,2711
2014-02-25 22:00:00,None,180,85,3,150,4,252.39,0.0,1,Clear,sky is clear,1660
2014-02-25 23:00:00,None,70,85,3,120,4,251.52,0.0,1,Clear,sky is clear,1010
2014-02-26 00:00:00,None,27,73,3,140,8,251.15,0.0,1,Clear,sky is clear,499
2014-02-26 01:00:00,None,239,79,3,130,3,250.64,0.0,1,Clear,sky is clear,336
2014-02-26 02:00:00,None,95,79,3,140,4,250.28,0.0,1,Clear,sky is clear,232
2014-02-26 03:00:00,None,210,86,2,130,4,249.89,0.0,1,Clear,sky is clear,324
2014-02-26 04:00:00,None,155,86,2,130,5,249.27,0.0,1,Clear,sky is clear,790
2014-02-26 05:00:00,None,66,92,1,130,6,249.65,0.0,1,Clear,sky is clear,2645
2014-02-26 06:00:00,None,94,92,2,130,2,250.02,0.0,20,Clouds,few clouds,4680
2014-02-26 07:00:00,None,280,92,1,140,4,250.9,0.0,75,Clouds,broken clouds,5453
2014-02-26 08:00:00,None,210,80,3,320,5,252.01,0.0,75,Clouds,broken clouds,5674
2014-02-26 09:00:00,None,115,80,4,320,8,254.32,0.0,75,Clouds,broken clouds,4842
2014-02-26 10:00:00,None,139,80,5,330,2,256.62,0.0,40,Clouds,scattered clouds,4254
2014-02-26 11:00:00,None,23,80,6,320,3,259.23,0.0,90,Clouds,overcast clouds,4499
2014-02-26 12:00:00,None,30,92,6,320,3,261.28,0.0,75,Clouds,broken clouds,4491
2014-02-26 13:00:00,None,54,86,7,310,5,262.77,0.0,75,Clouds,broken clouds,4505
2014-02-26 14:00:00,None,43,80,8,320,4,264.66,0.0,75,Clouds,broken clouds,5002
2014-02-26 15:00:00,None,80,80,7,330,9,265.54,0.0,75,Clouds,broken clouds,6027
2014-02-26 16:00:00,None,261,79,7,330,2,265.7,0.0,40,Clouds,scattered clouds,5783
2014-02-26 17:00:00,None,240,79,7,340,4,265.04,0.0,20,Clouds,few clouds,5649
2014-02-26 18:00:00,None,21,79,5,340,3,262.91,0.0,20,Clouds,few clouds,4298
2014-02-26 19:00:00,None,132,74,6,350,3,260.88,0.0,20,Clouds,few clouds,3121
2014-02-26 20:00:00,None,272,79,6,330,4,259.99,0.0,40,Clouds,scattered clouds,2679
2014-02-26 21:00:00,None,78,73,6,350,6,258.62,0.0,20,Clouds,few clouds,2332
2014-02-26 22:00:00,None,120,68,4,360,3,256.61,0.0,1,Clear,sky is clear,1562
2014-02-26 23:00:00,None,255,68,4,350,6,255.51,0.0,20,Clouds,few clouds,1020
2014-02-27 00:00:00,None,107,68,4,360,5,253.89,0.0,1,Clear,sky is clear,543
2014-02-27 01:00:00,None,290,73,5,360,2,252.77,0.0,1,Clear,sky is clear,294
2014-02-27 02:00:00,None,210,79,4,350,5,251.27,0.0,1,Clear,sky is clear,269
2014-02-27 03:00:00,None,171,73,4,360,8,250.14,0.0,1,Clear,sky is clear,383
2014-02-27 04:00:00,None,169,73,5,350,3,249.57,0.0,1,Clear,sky is clear,812
2014-02-27 05:00:00,None,149,73,3,350,8,249.0,0.0,1,Clear,sky is clear,2643
2014-02-27 06:00:00,None,262,72,3,360,6,248.15,0.0,1,Clear,sky is clear,5300
2014-02-27 07:00:00,None,175,78,3,340,9,247.15,0.0,1,Clear,sky is clear,5684
2014-02-27 08:00:00,None,258,72,4,340,9,248.15,0.0,20,Clouds,few clouds,5198
2014-02-27 09:00:00,None,275,73,4,360,8,249.15,0.0,20,Clouds,few clouds,4366
2014-02-27 10:00:00,None,50,67,3,330,6,249.77,0.0,20,Clouds,few clouds,4616
2014-02-27 11:00:00,None,64,58,2,0,4,250.65,0.0,40,Clouds,scattered clouds,4588
2014-02-27 12:00:00,None,238,53,2,290,3,251.77,0.0,40,Clouds,scattered clouds,4604
2014-02-27 13:00:00,None,233,54,2,320,1,252.64,0.0,40,Clouds,scattered clouds,4875
2014-02-27 14:00:00,None,257,50,2,310,3,253.86,0.0,40,Clouds,scattered clouds,5152
2014-02-27 15:00:00,None,208,46,4,320,5,254.43,0.0,40,Clouds,scattered clouds,5924
2014-02-27 16:00:00,None,124,50,3,290,2,254.27,0.0,20,Clouds,few clouds,6224
2014-02-27 17:00:00,None,262,53,3,250,8,254.14,0.0,20,Clouds,few clouds,5547
2014-02-27 18:00:00,None,211,58,4,230,1,253.01,0.0,20,Clouds,few clouds,4519
2014-02-27 19:00:00,None,52,67,2,240,9,252.29,0.0,1,Clear,sky is clear,3410
2014-02-27 20:00:00,None,175,73,3,240,6,251.0,0.0,1,Clear,sky is clear,3036
2014-02-27 21:00:00,None,164,85,2,230,5,249.5,0.0,1,Clear,sky is clear,3031
2014-02-27 22:00:00,None,297,79,2,200,8,249.43,0.0,40,Clouds,scattered clouds,1841
2014-02-27 23:00:00,None,124,78,3,220,4,250.43,0.0,75,Clouds,broken clouds,1098
2014-02-28 00:00:00,None,185,78,2,190,7,251.43,0.0,90,Clouds,overcast clouds,650
2014-02-28 01:00:00,None,291,78,2,200,1,251.77,0.0,90,Clouds,overcast clouds,401
2014-02-28 02:00:00,None,67,85,3,190,7,252.43,0.0,90,Clouds,overcast clouds,290
2014-02-28 03:00:00,None,191,79,2,190,2,251.43,0.0,40,Clouds,scattered clouds,360
2014-02-28 04:00:00,None,123,85,3,170,4,251.02,0.0,40,Clouds,scattered clouds,725
2014-02-28 05:00:00,None,183,85,1,0,3,250.9,0.0,20,Clouds,few clouds,2501
2014-02-28 06:00:00,None,265,73,4,190,4,252.01,0.0,75,Clouds,broken clouds,5347
2014-02-28 07:00:00,None,99,73,4,190,6,252.77,0.0,90,Clouds,overcast clouds,6308
2014-02-28 08:00:00,None,150,73,5,190,9,254.32,0.0,90,Clouds,overcast clouds,5509
2014-02-28 09:00:00,None,15,68,4,190,6,255.58,0.0,90,Clouds,overcast clouds,5102
2014-02-28 10:00:00,None,239,64,5,180,5,257.29,0.0,90,Clouds,overcast clouds,4636
2014-02-28 11:00:00,None,228,59,6,210,4,258.92,0.0,90,Clouds,overcast clouds,4909
2014-02-28 12:00:00,None,76,60,6,230,6,260.29,0.0,90,Clouds,overcast clouds,4903
2014-02-28 13:00:00,None,161,60,4,210,5,261.44,0.0,90,Clouds,overcast clouds,4973
2014-02-28 14:00:00,None,280,56,5,210,5,262.03,0.0,90,Clouds,overcast clouds,5191
2014-02-28 15:00:00,None,235,60,5,220,1,262.44,0.0,90,Clouds,overcast clouds,5405
2014-02-28 16:00:00,None,72,60,4,230,6,263.29,0.0,90,Clouds,overcast clouds,6030
2014-02-28 17:00:00,None,30,60,2,230,5,263.27,0.0,90,Clouds,overcast clouds,5557
2014-02-28 18:00:00,None,10,60,3,210,7,263.01,0.0,90,Clouds,overcast clouds,4757
2014-02-28 19:00:00,None,264,60,1,0,9,262.44,0.0,90,Clouds,overcast clouds,3959
2014-02-28 20:00:00,None,234,80,1,190,7,262.15,0.0,90,Clouds,overcast clouds,3225
2014-02-28 21:00:00,None,135,80,1,190,7,261.39,0.0,90,Clouds,overcast clouds,3135
2014-02-28 22:00:00,None,276,86,0,0,1,260.89,0.0,90,Clouds,overcast clouds,2699
2014-02-28 23:00:00,None,211,86,1,200,3,259.89,0.0,90,Clouds,overcast clouds,1616
2014-03-01 00:00:00,None,117,80,2,190,4,258.64,0.0,75,Clouds,broken clouds,994
2014-03-01 01:00:00,None,97,80,0,0,5,257.38,0.0,75,Clouds,broken clouds,718
2014-03-01 02:00:00,None,186,86,1,180,9,256.76,0.0,90,Clouds,overcast clouds,516
2014-03-01 03:00:00,None,138,93,1,190,6,255.89,0.0,90,Clouds,overcast clouds,364
2014-03-01 04:00:00,None,282,93,0,0,6,254.39,0.0,90,Clouds,overcast clouds,428
2014-03-01 05:00:00,None,148,93,0,0,5,254.14,0.0,90,Clouds,overcast clouds,704
2014-03-01 06:00:00,None,134,93,2,250,2,253.77,0.0,90,Clouds,overcast clouds,1250
